run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR1293409	ERP013933	SAMEA3879588	ERS1066722	ERX1364981	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1064776	MMRS97307143ST-27-0-0	stool sample
ERR1293411	ERP013933	SAMEA3879588	ERS1066722	ERX1364983	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1092401	MMRS97307143ST-27-0-0	stool sample
ERR1293412	ERP013933	SAMEA3879588	ERS1066722	ERX1364984	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1055024	MMRS97307143ST-27-0-0	stool sample
ERR1293413	ERP013933	SAMEA3879589	ERS1066723	ERX1364985	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	863541	MMRS62192467ST-27-0-0	stool sample
ERR1293415	ERP013933	SAMEA3879589	ERS1066723	ERX1364987	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	854568	MMRS62192467ST-27-0-0	stool sample
ERR1293416	ERP013933	SAMEA3879589	ERS1066723	ERX1364988	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	856412	MMRS62192467ST-27-0-0	stool sample
ERR1293426	ERP013933	SAMEA3879592	ERS1066726	ERX1364998	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	919924	MMRS87723283ST-27-0-0	stool sample
ERR1293428	ERP013933	SAMEA3879592	ERS1066726	ERX1365000	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	905368	MMRS87723283ST-27-0-0	stool sample
ERR1293432	ERP013933	SAMEA3879593	ERS1066727	ERX1365004	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	881218	MMRS40913371ST-27-0-0	stool sample
ERR1293433	ERP013933	SAMEA3879594	ERS1066728	ERX1365005	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	799612	MMRS12272136ST-27-0-0	stool sample
ERR1293436	ERP013933	SAMEA3879594	ERS1066728	ERX1365008	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	926907	MMRS12272136ST-27-0-0	stool sample
ERR1293441	ERP013933	SAMEA3879596	ERS1066730	ERX1365013	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	652674	MMRS81194191ST-27-0-0	stool sample
ERR1293444	ERP013933	SAMEA3879596	ERS1066730	ERX1365016	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	681309	MMRS81194191ST-27-0-0	stool sample
ERR1293447	ERP013933	SAMEA3879597	ERS1066731	ERX1365019	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	848069	MMRS81671217ST-27-0-0	stool sample
ERR1293448	ERP013933	SAMEA3879597	ERS1066731	ERX1365020	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	887625	MMRS81671217ST-27-0-0	stool sample
ERR1293450	ERP013933	SAMEA3879598	ERS1066732	ERX1365022	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	843093	MMRS39415781ST-27-0-0	stool sample
ERR1293452	ERP013933	SAMEA3879598	ERS1066732	ERX1365024	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	863808	MMRS39415781ST-27-0-0	stool sample
ERR1293455	ERP013933	SAMEA3879599	ERS1066733	ERX1365027	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1932042	MMRS42780924ST-27-0-0	stool sample
ERR1293461	ERP013933	SAMEA3879601	ERS1066735	ERX1365033	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1012536	MMRS84954772ST-27-0-0	stool sample
ERR1293465	ERP013933	SAMEA3879602	ERS1066736	ERX1365037	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	989509	MMRS43563715ST-27-0-0	stool sample
ERR1293468	ERP013933	SAMEA3879602	ERS1066736	ERX1365040	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	964025	MMRS43563715ST-27-0-0	stool sample
ERR1293469	ERP013933	SAMEA3879603	ERS1066737	ERX1365041	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	746758	MMRS65862658ST-27-0-0	stool sample
ERR1293470	ERP013933	SAMEA3879603	ERS1066737	ERX1365042	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	742429	MMRS65862658ST-27-0-0	stool sample
ERR1293472	ERP013933	SAMEA3879603	ERS1066737	ERX1365044	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	770242	MMRS65862658ST-27-0-0	stool sample
ERR1293473	ERP013933	SAMEA3879604	ERS1066738	ERX1365045	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	781484	MMRS15137911ST-27-0-0	stool sample
ERR1293476	ERP013933	SAMEA3879604	ERS1066738	ERX1365048	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	693402	MMRS15137911ST-27-0-0	stool sample
ERR1293477	ERP013933	SAMEA3879605	ERS1066739	ERX1365049	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	914962	MMRS42570301ST-27-0-0	stool sample
ERR1293478	ERP013933	SAMEA3879605	ERS1066739	ERX1365050	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1020557	MMRS42570301ST-27-0-0	stool sample
ERR1293480	ERP013933	SAMEA3879605	ERS1066739	ERX1365052	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1029235	MMRS42570301ST-27-0-0	stool sample
ERR1293485	ERP013933	SAMEA3879607	ERS1066741	ERX1365057	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1101196	MMRS51307502ST-27-0-0	stool sample
ERR1293486	ERP013933	SAMEA3879607	ERS1066741	ERX1365058	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1204528	MMRS51307502ST-27-0-0	stool sample
ERR1293487	ERP013933	SAMEA3879607	ERS1066741	ERX1365059	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1107216	MMRS51307502ST-27-0-0	stool sample
ERR1293488	ERP013933	SAMEA3879607	ERS1066741	ERX1365060	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1135364	MMRS51307502ST-27-0-0	stool sample
ERR1293491	ERP013933	SAMEA3879608	ERS1066742	ERX1365063	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1049198	MMRS61683006ST-27-0-0	stool sample
ERR1293495	ERP013933	SAMEA3879609	ERS1066743	ERX1365067	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	689811	MMRS97327636ST-27-0-0	stool sample
ERR1293496	ERP013933	SAMEA3879609	ERS1066743	ERX1365068	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1023528	MMRS97327636ST-27-0-0	stool sample
ERR1293502	ERP013933	SAMEA3879501	ERS1066635	ERX1365074	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5158460	MMRS99045180ST-27-0-0	stool sample
ERR1293505	ERP013933	SAMEA3879502	ERS1066636	ERX1365077	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7181410	MMRS66868025ST-27-0-0	stool sample
ERR1293507	ERP013933	SAMEA3879502	ERS1066636	ERX1365079	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7261551	MMRS66868025ST-27-0-0	stool sample
ERR1293512	ERP013933	SAMEA3879503	ERS1066637	ERX1365084	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6579806	MMRS36405092ST-27-0-0	stool sample
ERR1293517	ERP013933	SAMEA3879505	ERS1066639	ERX1365089	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7793635	MMRS77321055ST-27-0-0	stool sample
ERR1293518	ERP013933	SAMEA3879505	ERS1066639	ERX1365090	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7870554	MMRS77321055ST-27-0-0	stool sample
ERR1293521	ERP013933	SAMEA3879506	ERS1066640	ERX1365093	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8002007	MMRS86178473ST-27-0-0	stool sample
ERR1293522	ERP013933	SAMEA3879506	ERS1066640	ERX1365094	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7979677	MMRS86178473ST-27-0-0	stool sample
ERR1293523	ERP013933	SAMEA3879506	ERS1066640	ERX1365095	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7930363	MMRS86178473ST-27-0-0	stool sample
ERR1293524	ERP013933	SAMEA3879506	ERS1066640	ERX1365096	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8004124	MMRS86178473ST-27-0-0	stool sample
ERR1293525	ERP013933	SAMEA3879507	ERS1066641	ERX1365097	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7573520	MMRS64281551ST-27-0-0	stool sample
ERR1293527	ERP013933	SAMEA3879507	ERS1066641	ERX1365099	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7510541	MMRS64281551ST-27-0-0	stool sample
ERR1293534	ERP013933	SAMEA3879509	ERS1066643	ERX1365106	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7772982	MMRS84085284ST-27-0-0	stool sample
ERR1293542	ERP013933	SAMEA3879511	ERS1066645	ERX1365114	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4654730	MMRS92727331ST-27-0-0	stool sample
ERR1293544	ERP013933	SAMEA3879511	ERS1066645	ERX1365116	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4119253	MMRS92727331ST-27-0-0	stool sample
ERR1293546	ERP013933	SAMEA3879512	ERS1066646	ERX1365118	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7918394	MMRS14379078ST-27-0-0	stool sample
ERR1293560	ERP013933	SAMEA3879515	ERS1066649	ERX1365132	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	476100	MMRS51728985ST-27-0-0	stool sample
ERR1293562	ERP013933	SAMEA3879516	ERS1066650	ERX1365134	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10315462	MMRS97052561ST-27-0-0	stool sample
ERR1293564	ERP013933	SAMEA3879516	ERS1066650	ERX1365136	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10342292	MMRS97052561ST-27-0-0	stool sample
ERR1293566	ERP013933	SAMEA3879517	ERS1066651	ERX1365138	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8622881	MMRS18295921ST-27-0-0	stool sample
ERR1293567	ERP013933	SAMEA3879517	ERS1066651	ERX1365139	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9062141	MMRS18295921ST-27-0-0	stool sample
ERR1293574	ERP013933	SAMEA3879519	ERS1066653	ERX1365146	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5582875	MMRS59699117ST-27-0-0	stool sample
ERR1293575	ERP013933	SAMEA3879519	ERS1066653	ERX1365147	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5560978	MMRS59699117ST-27-0-0	stool sample
ERR1293590	ERP013933	SAMEA3879523	ERS1066657	ERX1365162	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4802370	MMRS92546335ST-27-0-0	stool sample
ERR1293592	ERP013933	SAMEA3879523	ERS1066657	ERX1365164	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5456014	MMRS92546335ST-27-0-0	stool sample
ERR1293599	ERP013933	SAMEA3879525	ERS1066659	ERX1365171	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7713481	MMRS57569834ST-27-0-0	stool sample
ERR1293601	ERP013933	SAMEA3879526	ERS1066660	ERX1365173	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5399558	MMRS95674036ST-27-0-0	stool sample
ERR1293605	ERP013933	SAMEA3879527	ERS1066661	ERX1365177	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8200562	MMRS71762412ST-27-0-0	stool sample
ERR1293610	ERP013933	SAMEA3879528	ERS1066662	ERX1365182	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10794617	MMRS51737257ST-27-0-0	stool sample
ERR1293619	ERP013933	SAMEA3879530	ERS1066664	ERX1365191	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8123591	MMRS17963147ST-27-0-0	stool sample
ERR1293620	ERP013933	SAMEA3879530	ERS1066664	ERX1365192	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7861532	MMRS17963147ST-27-0-0	stool sample
ERR1293622	ERP013933	SAMEA3879531	ERS1066665	ERX1365194	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4964689	MMRS44203591ST-27-0-0	stool sample
ERR1293628	ERP013933	SAMEA3879532	ERS1066666	ERX1365200	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7865684	MMRS68630931ST-27-0-0	stool sample
ERR1293629	ERP013933	SAMEA3879532	ERS1066666	ERX1365201	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7794910	MMRS68630931ST-27-0-0	stool sample
ERR1293632	ERP013933	SAMEA3879533	ERS1066667	ERX1365204	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8348582	MMRS68910755ST-27-0-0	stool sample
ERR1293639	ERP013933	SAMEA3879535	ERS1066669	ERX1365211	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7506789	MMRS93508324ST-27-0-0	stool sample
ERR1293641	ERP013933	SAMEA3879535	ERS1066669	ERX1365213	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8009941	MMRS93508324ST-27-0-0	stool sample
ERR1293647	ERP013933	SAMEA3879537	ERS1066671	ERX1365219	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6575108	MMRS80093644ST-27-0-0	stool sample
ERR1293648	ERP013933	SAMEA3879537	ERS1066671	ERX1365220	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6179565	MMRS80093644ST-27-0-0	stool sample
ERR1293649	ERP013933	SAMEA3879537	ERS1066671	ERX1365221	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6500777	MMRS80093644ST-27-0-0	stool sample
ERR1293650	ERP013933	SAMEA3879538	ERS1066672	ERX1365222	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8658883	MMRS21365932ST-27-0-0	stool sample
ERR1293651	ERP013933	SAMEA3879538	ERS1066672	ERX1365223	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8690380	MMRS21365932ST-27-0-0	stool sample
ERR1293654	ERP013933	SAMEA3879539	ERS1066673	ERX1365226	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	11744915	MMRS67247116ST-27-0-0	stool sample
ERR1293657	ERP013933	SAMEA3879539	ERS1066673	ERX1365229	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	11672464	MMRS67247116ST-27-0-0	stool sample
ERR1293658	ERP013933	SAMEA3879540	ERS1066674	ERX1365230	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9053685	MMRS77018926ST-27-0-0	stool sample
ERR1293659	ERP013933	SAMEA3879540	ERS1066674	ERX1365231	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9091305	MMRS77018926ST-27-0-0	stool sample
ERR1293667	ERP013933	SAMEA3879542	ERS1066676	ERX1365239	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7323649	MMRS33294861ST-27-0-0	stool sample
ERR1293670	ERP013933	SAMEA3879543	ERS1066677	ERX1365242	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8109956	MMRS32573774ST-27-0-0	stool sample
ERR1293671	ERP013933	SAMEA3879543	ERS1066677	ERX1365243	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8908878	MMRS32573774ST-27-0-0	stool sample
ERR1293672	ERP013933	SAMEA3879543	ERS1066677	ERX1365244	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9090530	MMRS32573774ST-27-0-0	stool sample
ERR1293674	ERP013933	SAMEA3879544	ERS1066678	ERX1365246	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4881834	MMRS31306426ST-27-0-0	stool sample
ERR1293678	ERP013933	SAMEA3879545	ERS1066679	ERX1365250	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4361080	MMRS41711735ST-27-0-0	stool sample
ERR1293687	ERP013933	SAMEA3879547	ERS1066681	ERX1365259	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8521944	MMRS84159866ST-27-0-0	stool sample
ERR1293693	ERP013933	SAMEA3879548	ERS1066682	ERX1365265	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8650366	MMRS65945127ST-27-0-0	stool sample
ERR1293696	ERP013933	SAMEA3879549	ERS1066683	ERX1365268	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8788741	MMRS54246132ST-27-0-0	stool sample
ERR1293699	ERP013933	SAMEA3879550	ERS1066684	ERX1365271	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8732562	MMRS65742083ST-27-0-0	stool sample
ERR1293701	ERP013933	SAMEA3879550	ERS1066684	ERX1365273	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8782162	MMRS65742083ST-27-0-0	stool sample
ERR1293703	ERP013933	SAMEA3879551	ERS1066685	ERX1365275	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6886917	MMRS25211151ST-27-0-0	stool sample
ERR1293706	ERP013933	SAMEA3879552	ERS1066686	ERX1365278	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7719859	MMRS85548821ST-27-0-0	stool sample
ERR1293709	ERP013933	SAMEA3879552	ERS1066686	ERX1365281	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7661804	MMRS85548821ST-27-0-0	stool sample
ERR1293712	ERP013933	SAMEA3879553	ERS1066687	ERX1365284	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8523965	MMRS29805707ST-27-0-0	stool sample
ERR1293714	ERP013933	SAMEA3879554	ERS1066688	ERX1365286	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4788801	MMRS79893829ST-27-0-0	stool sample
ERR1293717	ERP013933	SAMEA3879554	ERS1066688	ERX1365289	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5165829	MMRS79893829ST-27-0-0	stool sample
ERR1293718	ERP013933	SAMEA3879555	ERS1066689	ERX1365290	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5993057	MMRS86958796ST-27-0-0	stool sample
ERR1293722	ERP013933	SAMEA3879556	ERS1066690	ERX1365294	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8669359	MMRS55294627ST-27-0-0	stool sample
ERR1293727	ERP013933	SAMEA3879557	ERS1066691	ERX1365299	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9958601	MMRS43939546ST-27-0-0	stool sample
ERR1293729	ERP013933	SAMEA3879557	ERS1066691	ERX1365301	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9900314	MMRS43939546ST-27-0-0	stool sample
ERR1293732	ERP013933	SAMEA3879558	ERS1066692	ERX1365304	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5066451	MMRS44197125ST-27-0-0	stool sample
ERR1293735	ERP013933	SAMEA3879559	ERS1066693	ERX1365307	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7207151	MMRS85382779ST-27-0-0	stool sample
ERR1293739	ERP013933	SAMEA3879560	ERS1066694	ERX1365311	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	11108040	MMRS16644320ST-27-0-0	stool sample
ERR1293740	ERP013933	SAMEA3879560	ERS1066694	ERX1365312	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	11581372	MMRS16644320ST-27-0-0	stool sample
ERR1293741	ERP013933	SAMEA3879560	ERS1066694	ERX1365313	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10987441	MMRS16644320ST-27-0-0	stool sample
ERR1293742	ERP013933	SAMEA3879561	ERS1066695	ERX1365314	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8433256	MMRS94549160ST-27-0-0	stool sample
ERR1293743	ERP013933	SAMEA3879561	ERS1066695	ERX1365315	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8507307	MMRS94549160ST-27-0-0	stool sample
ERR1293746	ERP013933	SAMEA3879562	ERS1066696	ERX1365318	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8354177	MMRS47685461ST-27-0-0	stool sample
ERR1293748	ERP013933	SAMEA3879562	ERS1066696	ERX1365320	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8229184	MMRS47685461ST-27-0-0	stool sample
ERR1293753	ERP013933	SAMEA3879563	ERS1066697	ERX1365325	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9509445	MMRS25641480ST-27-0-0	stool sample
ERR1293754	ERP013933	SAMEA3879564	ERS1066698	ERX1365326	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8835619	MMRS56137463ST-27-0-0	stool sample
ERR1293757	ERP013933	SAMEA3879564	ERS1066698	ERX1365329	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8743903	MMRS56137463ST-27-0-0	stool sample
ERR1293759	ERP013933	SAMEA3879565	ERS1066699	ERX1365331	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6375462	MMRS20257302ST-27-0-0	stool sample
ERR1293762	ERP013933	SAMEA3879566	ERS1066700	ERX1365334	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7103578	MMRS48639115ST-27-0-0	stool sample
ERR1293764	ERP013933	SAMEA3879566	ERS1066700	ERX1365336	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7435925	MMRS48639115ST-27-0-0	stool sample
ERR1293767	ERP013933	SAMEA3879567	ERS1066701	ERX1365339	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8776770	MMRS72980899ST-27-0-0	stool sample
ERR1293773	ERP013933	SAMEA3879568	ERS1066702	ERX1365345	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9028385	MMRS73787048ST-27-0-0	stool sample
ERR1293774	ERP013933	SAMEA3879569	ERS1066703	ERX1365346	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7719851	MMRS90191266ST-27-0-0	stool sample
ERR1293776	ERP013933	SAMEA3879569	ERS1066703	ERX1365348	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7708958	MMRS90191266ST-27-0-0	stool sample
ERR1293778	ERP013933	SAMEA3879570	ERS1066704	ERX1365350	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8405926	MMRS85438660ST-27-0-0	stool sample
ERR1293780	ERP013933	SAMEA3879570	ERS1066704	ERX1365352	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7869414	MMRS85438660ST-27-0-0	stool sample
ERR1293782	ERP013933	SAMEA3879571	ERS1066705	ERX1365354	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7563080	MMRS88581325ST-27-0-0	stool sample
ERR1293783	ERP013933	SAMEA3879571	ERS1066705	ERX1365355	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7805624	MMRS88581325ST-27-0-0	stool sample
ERR1293786	ERP013933	SAMEA3879572	ERS1066706	ERX1365358	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7912666	MMRS77487595ST-27-0-0	stool sample
ERR1293792	ERP013933	SAMEA3879573	ERS1066707	ERX1365364	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5294840	MMRS34525504ST-27-0-0	stool sample
ERR1293793	ERP013933	SAMEA3879573	ERS1066707	ERX1365365	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5066011	MMRS34525504ST-27-0-0	stool sample
ERR1293796	ERP013933	SAMEA3879574	ERS1066708	ERX1365368	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8980330	MMRS38954404ST-27-0-0	stool sample
ERR1293800	ERP013933	SAMEA3879575	ERS1066709	ERX1365372	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7476925	MMRS41266697ST-27-0-0	stool sample
ERR1293801	ERP013933	SAMEA3879575	ERS1066709	ERX1365373	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7514407	MMRS41266697ST-27-0-0	stool sample
ERR1293807	ERP013933	SAMEA3879577	ERS1066711	ERX1365379	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9997005	MMRS93621581ST-27-0-0	stool sample
ERR1293808	ERP013933	SAMEA3879577	ERS1066711	ERX1365380	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9949264	MMRS93621581ST-27-0-0	stool sample
ERR1293812	ERP013933	SAMEA3879578	ERS1066712	ERX1365384	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9507174	MMRS14602194ST-27-0-0	stool sample
ERR1293813	ERP013933	SAMEA3879578	ERS1066712	ERX1365385	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9266530	MMRS14602194ST-27-0-0	stool sample
ERR1293814	ERP013933	SAMEA3879579	ERS1066713	ERX1365386	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8700361	MMRS17603756ST-27-0-0	stool sample
ERR1293823	ERP013933	SAMEA3879581	ERS1066715	ERX1365395	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5687103	MMRS96422329ST-27-0-0	stool sample
ERR1293827	ERP013933	SAMEA3879582	ERS1066716	ERX1365399	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6001523	MMRS44587603ST-27-0-0	stool sample
ERR1293828	ERP013933	SAMEA3879582	ERS1066716	ERX1365400	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6197642	MMRS44587603ST-27-0-0	stool sample
ERR1293829	ERP013933	SAMEA3879582	ERS1066716	ERX1365401	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6101270	MMRS44587603ST-27-0-0	stool sample
ERR1293831	ERP013933	SAMEA3879583	ERS1066717	ERX1365403	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7273637	MMRS78791111ST-27-0-0	stool sample
