run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR674135	ERP005534	SAMEA3114215	ERS581091	ERX629113	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	159383	DE-023C	Human tissue sample from host DE-023
ERR674142	ERP005534	SAMEA3114222	ERS581098	ERX629120	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	16496	DE-036C	Human tissue sample from host DE-036
ERR674146	ERP005534	SAMEA3114226	ERS581102	ERX629124	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	129338	DE-040C	Human tissue sample from host DE-040
ERR674148	ERP005534	SAMEA3114228	ERS581104	ERX629126	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	105398	DE-042C	Human tissue sample from host DE-042
ERR674151	ERP005534	SAMEA3114231	ERS581107	ERX629129	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	135030	DE-045C	Human tissue sample from host DE-045
ERR674153	ERP005534	SAMEA3114233	ERS581109	ERX629131	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	158536	DE-047C	Human tissue sample from host DE-047
ERR674154	ERP005534	SAMEA3114234	ERS581110	ERX629132	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	129191	DE-049C	Human tissue sample from host DE-049
ERR674156	ERP005534	SAMEA3114236	ERS581112	ERX629134	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	64502	DE-051C	Human tissue sample from host DE-051
ERR674157	ERP005534	SAMEA3114237	ERS581113	ERX629135	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	164098	DE-052C	Human tissue sample from host DE-052
ERR674159	ERP005534	SAMEA3114239	ERS581115	ERX629137	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	169297	DE-054C	Human tissue sample from host DE-054
ERR674164	ERP005534	SAMEA3114244	ERS581120	ERX629142	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	135723	DE-060C	Human tissue sample from host DE-060
ERR480544	ERP005534	SAMEA2467017	ERS436774	ERX446376	PRJEB6070	9606	Homo sapiens	CCIS16383318ST-4-0_13s007963-4-1_lane1	WGS	METAGENOMIC	1457701	CCIS16383318ST-4-0	Human stool sample
ERR480547	ERP005534	SAMEA2466890	ERS436647	ERX446379	PRJEB6070	9606	Homo sapiens	CCIS16561622ST-4-0_12s006295-2-1_lane3	WGS	METAGENOMIC	1367880	CCIS16561622ST-4-0	Human stool sample
ERR480555	ERP005534	SAMEA2467027	ERS436784	ERX446387	PRJEB6070	9606	Homo sapiens	CCIS20795251ST-4-0_13s007944-1-1_lane1	WGS	METAGENOMIC	1102110	CCIS20795251ST-4-0	Human stool sample
ERR480564	ERP005534	SAMEA2466910	ERS436667	ERX446396	PRJEB6070	9606	Homo sapiens	CCIS22275061ST-4-0_12s006311-2-1_lane1	WGS	METAGENOMIC	1950263	CCIS22275061ST-4-0	Human stool sample
ERR480568	ERP005534	SAMEA2466997	ERS436754	ERX446400	PRJEB6070	9606	Homo sapiens	CCIS22416007ST-4-0_12s006276-1-1_lane2	WGS	METAGENOMIC	1564186	CCIS22416007ST-4-0	Human stool sample
ERR480571	ERP005534	SAMEA2467003	ERS436760	ERX446403	PRJEB6070	9606	Homo sapiens	CCIS22906510ST-20-0_12s006327-1-1_lane5	WGS	METAGENOMIC	2192661	CCIS22906510ST-20-0	Human stool sample
ERR480593	ERP005534	SAMEA2466939	ERS436696	ERX446425	PRJEB6070	9606	Homo sapiens	CCIS28384594ST-4-0_11s002730-1-1_lane1	WGS	METAGENOMIC	1797053	CCIS28384594ST-4-0	Human stool sample
ERR480608	ERP005534	SAMEA2466972	ERS436729	ERX446440	PRJEB6070	9606	Homo sapiens	CCIS33816588ST-4-0_12s006267-1-1_lane2	WGS	METAGENOMIC	764073	CCIS33816588ST-4-0	Human stool sample
ERR480609	ERP005534	SAMEA2466972	ERS436729	ERX446441	PRJEB6070	9606	Homo sapiens	CCIS33816588ST-4-0_12s006267-1-1_lane5	WGS	METAGENOMIC	940379	CCIS33816588ST-4-0	Human stool sample
ERR480613	ERP005534	SAMEA2466944	ERS436701	ERX446445	PRJEB6070	9606	Homo sapiens	CCIS34055159ST-4-0_11s002744-1-2_lane8	WGS	METAGENOMIC	1394503	CCIS34055159ST-4-0	Human stool sample
ERR480629	ERP005534	SAMEA2467024	ERS436781	ERX446461	PRJEB6070	9606	Homo sapiens	CCIS36797902ST-4-0_13s007949-2-1_lane2	WGS	METAGENOMIC	943032	CCIS36797902ST-4-0	Human stool sample
ERR480638	ERP005534	SAMEA2466931	ERS436688	ERX446470	PRJEB6070	9606	Homo sapiens	CCIS41222843ST-4-0_12s006277-1-1_lane1	WGS	METAGENOMIC	1341122	CCIS41222843ST-4-0	Human stool sample
ERR480643	ERP005534	SAMEA2466998	ERS436755	ERX446475	PRJEB6070	9606	Homo sapiens	CCIS41288781ST-4-0_11s002753-1-1_lane2	WGS	METAGENOMIC	1356386	CCIS41288781ST-4-0	Human stool sample
ERR480658	ERP005534	SAMEA2466966	ERS436723	ERX446490	PRJEB6070	9606	Homo sapiens	CCIS44743950ST-4-0_12s006297-1-1_lane1	WGS	METAGENOMIC	2314731	CCIS44743950ST-4-0	Human stool sample
ERR480676	ERP005534	SAMEA2466976	ERS436733	ERX446508	PRJEB6070	9606	Homo sapiens	CCIS47284573ST-4-0_12s006301-2-1_lane8	WGS	METAGENOMIC	799128	CCIS47284573ST-4-0	Human stool sample
ERR480694	ERP005534	SAMEA2467023	ERS436780	ERX446526	PRJEB6070	9606	Homo sapiens	CCIS50003399ST-4-0_13s007940-4-1_lane5	WGS	METAGENOMIC	1005279	CCIS50003399ST-4-0	Human stool sample
ERR480733	ERP005534	SAMEA2466986	ERS436743	ERX446565	PRJEB6070	9606	Homo sapiens	CCIS55230578ST-4-0_12s006316-2-1_lane2	WGS	METAGENOMIC	2478084	CCIS55230578ST-4-0	Human stool sample
ERR480734	ERP005534	SAMEA2466994	ERS436751	ERX446566	PRJEB6070	9606	Homo sapiens	CCIS55531770ST-4-0_11s004164-1-1_lane7	WGS	METAGENOMIC	1883287	CCIS55531770ST-4-0	Human stool sample
ERR480735	ERP005534	SAMEA2466994	ERS436751	ERX446567	PRJEB6070	9606	Homo sapiens	CCIS55531770ST-4-0_11s004164-1-2_lane8	WGS	METAGENOMIC	5808436	CCIS55531770ST-4-0	Human stool sample
ERR480736	ERP005534	SAMEA2466994	ERS436751	ERX446568	PRJEB6070	9606	Homo sapiens	CCIS55531770ST-4-0_11s004164-2-1_lane8	WGS	METAGENOMIC	1879439	CCIS55531770ST-4-0	Human stool sample
ERR480737	ERP005534	SAMEA2466906	ERS436663	ERX446569	PRJEB6070	9606	Homo sapiens	CCIS56503244ST-3-0_11s002738-1-1_lane7	WGS	METAGENOMIC	2156511	CCIS56503244ST-3-0	Human stool sample
ERR480744	ERP005534	SAMEA2466968	ERS436725	ERX446576	PRJEB6070	9606	Homo sapiens	CCIS59132091ST-4-0_12s006302-2-1_lane3	WGS	METAGENOMIC	1977705	CCIS59132091ST-4-0	Human stool sample
ERR480749	ERP005534	SAMEA2466938	ERS436695	ERX446581	PRJEB6070	9606	Homo sapiens	CCIS61287323ST-4-0_12s006299-2-1_lane2	WGS	METAGENOMIC	2885849	CCIS61287323ST-4-0	Human stool sample
ERR480752	ERP005534	SAMEA2466991	ERS436748	ERX446584	PRJEB6070	9606	Homo sapiens	CCIS62794166ST-4-0_12s006328-1-1_lane7	WGS	METAGENOMIC	854886	CCIS62794166ST-4-0	Human stool sample
ERR480753	ERP005534	SAMEA2466991	ERS436748	ERX446585	PRJEB6070	9606	Homo sapiens	CCIS62794166ST-4-0_12s006328-1-1_lane8	WGS	METAGENOMIC	775063	CCIS62794166ST-4-0	Human stool sample
ERR480758	ERP005534	SAMEA2467032	ERS436789	ERX446590	PRJEB6070	9606	Homo sapiens	CCIS63448910ST-4-0_13s007947-4-1_lane5	WGS	METAGENOMIC	976782	CCIS63448910ST-4-0	Human stool sample
ERR480761	ERP005534	SAMEA2467016	ERS436773	ERX446593	PRJEB6070	9606	Homo sapiens	CCIS63468405ST-4-0_13s007958-3-1_lane8	WGS	METAGENOMIC	1199598	CCIS63468405ST-4-0	Human stool sample
ERR480763	ERP005534	SAMEA2466982	ERS436739	ERX446595	PRJEB6070	9606	Homo sapiens	CCIS63910149ST-4-0_11s004163-1-1_lane7	WGS	METAGENOMIC	1850852	CCIS63910149ST-4-0	Human stool sample
ERR480766	ERP005534	SAMEA2466913	ERS436670	ERX446598	PRJEB6070	9606	Homo sapiens	CCIS64773582ST-4-0_12s006263-1-1_lane1	WGS	METAGENOMIC	1005902	CCIS64773582ST-4-0	Human stool sample
ERR480770	ERP005534	SAMEA2466909	ERS436666	ERX446602	PRJEB6070	9606	Homo sapiens	CCIS64785924ST-20-0_12s006251-1-1_lane5	WGS	METAGENOMIC	349178	CCIS64785924ST-20-0	Human stool sample
ERR480773	ERP005534	SAMEA2466990	ERS436747	ERX446605	PRJEB6070	9606	Homo sapiens	CCIS65479369ST-4-0_12s006293-1-1_lane7	WGS	METAGENOMIC	329417	CCIS65479369ST-4-0	Human stool sample
ERR480774	ERP005534	SAMEA2466990	ERS436747	ERX446606	PRJEB6070	9606	Homo sapiens	CCIS65479369ST-4-0_12s006293-2-1_lane6	WGS	METAGENOMIC	281961	CCIS65479369ST-4-0	Human stool sample
ERR480776	ERP005534	SAMEA2466995	ERS436752	ERX446608	PRJEB6070	9606	Homo sapiens	CCIS70398272ST-4-0_12s006284-1-1_lane1	WGS	METAGENOMIC	1404076	CCIS70398272ST-4-0	Human stool sample
ERR480782	ERP005534	SAMEA2467022	ERS436779	ERX446614	PRJEB6070	9606	Homo sapiens	CCIS71578391ST-4-0_13s007957-1-1_lane6	WGS	METAGENOMIC	1376904	CCIS71578391ST-4-0	Human stool sample
ERR480783	ERP005534	SAMEA2467022	ERS436779	ERX446615	PRJEB6070	9606	Homo sapiens	CCIS71578391ST-4-0_13s007957-2-1_lane7	WGS	METAGENOMIC	1349998	CCIS71578391ST-4-0	Human stool sample
ERR480787	ERP005534	SAMEA2467001	ERS436758	ERX446619	PRJEB6070	9606	Homo sapiens	CCIS72607085ST-4-0_12s006322-1-1_lane7	WGS	METAGENOMIC	833000	CCIS72607085ST-4-0	Human stool sample
ERR480788	ERP005534	SAMEA2467001	ERS436758	ERX446620	PRJEB6070	9606	Homo sapiens	CCIS72607085ST-4-0_12s006322-1-1_lane8	WGS	METAGENOMIC	757215	CCIS72607085ST-4-0	Human stool sample
ERR480789	ERP005534	SAMEA2467001	ERS436758	ERX446621	PRJEB6070	9606	Homo sapiens	CCIS72607085ST-4-0_12s006322-2-1_lane6	WGS	METAGENOMIC	724200	CCIS72607085ST-4-0	Human stool sample
ERR480791	ERP005534	SAMEA2467020	ERS436777	ERX446623	PRJEB6070	9606	Homo sapiens	CCIS74239020ST-4-0_13s007965-2-1_lane7	WGS	METAGENOMIC	1033532	CCIS74239020ST-4-0	Human stool sample
ERR480793	ERP005534	SAMEA2467020	ERS436777	ERX446625	PRJEB6070	9606	Homo sapiens	CCIS74239020ST-4-0_13s007965-4-1_lane1	WGS	METAGENOMIC	1110496	CCIS74239020ST-4-0	Human stool sample
ERR480810	ERP005534	SAMEA2467040	ERS436797	ERX446642	PRJEB6070	9606	Homo sapiens	CCIS78100604ST-4-0_13s007959-3-1_lane8	WGS	METAGENOMIC	1210715	CCIS78100604ST-4-0	Human stool sample
ERR480814	ERP005534	SAMEA2466988	ERS436745	ERX446646	PRJEB6070	9606	Homo sapiens	CCIS78318719ST-4-0_11s002750-1-2_lane8	WGS	METAGENOMIC	1679645	CCIS78318719ST-4-0	Human stool sample
ERR480822	ERP005534	SAMEA2466902	ERS436659	ERX446654	PRJEB6070	9606	Homo sapiens	CCIS81139242ST-4-0_11s004153-2-1_lane6	WGS	METAGENOMIC	3669520	CCIS81139242ST-4-0	Human stool sample
ERR480824	ERP005534	SAMEA2466960	ERS436717	ERX446656	PRJEB6070	9606	Homo sapiens	CCIS81710917ST-20-0_12s006272-1-1_lane6	WGS	METAGENOMIC	3938489	CCIS81710917ST-20-0	Human stool sample
ERR480826	ERP005534	SAMEA2466935	ERS436692	ERX446658	PRJEB6070	9606	Homo sapiens	CCIS81735969ST-20-0_12s006313-1-1_lane6	WGS	METAGENOMIC	2158435	CCIS81735969ST-20-0	Human stool sample
ERR480848	ERP005534	SAMEA2466983	ERS436740	ERX446680	PRJEB6070	9606	Homo sapiens	CCIS84543192ST-4-0_11s003727-1-1_lane6	WGS	METAGENOMIC	2752513	CCIS84543192ST-4-0	Human stool sample
ERR480854	ERP005534	SAMEA2466922	ERS436679	ERX446686	PRJEB6070	9606	Homo sapiens	CCIS87167916ST-4-0_11s002739-1-1_lane8	WGS	METAGENOMIC	5254238	CCIS87167916ST-4-0	Human stool sample
ERR480857	ERP005534	SAMEA2466956	ERS436713	ERX446689	PRJEB6070	9606	Homo sapiens	CCIS87252800ST-4-0_11s002747-1-2_lane8	WGS	METAGENOMIC	594983	CCIS87252800ST-4-0	Human stool sample
ERR674079	ERP005534	SAMEA3114159	ERS581035	ERX629057	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	85901	DE-011A	Human tissue sample from host DE-011
ERR674088	ERP005534	SAMEA3114168	ERS581044	ERX629066	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	174664	DE-027A	Human tissue sample from host DE-027
ERR674089	ERP005534	SAMEA3114169	ERS581045	ERX629067	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	163065	DE-029A	Human tissue sample from host DE-029
ERR674092	ERP005534	SAMEA3114172	ERS581048	ERX629070	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	158481	DE-034A	Human tissue sample from host DE-034
ERR674094	ERP005534	SAMEA3114174	ERS581050	ERX629072	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	199288	DE-036A	Human tissue sample from host DE-036
ERR674098	ERP005534	SAMEA3114178	ERS581054	ERX629076	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	169604	DE-040A	Human tissue sample from host DE-040
ERR674102	ERP005534	SAMEA3114182	ERS581058	ERX629080	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	162135	DE-044A	Human tissue sample from host DE-044
ERR674107	ERP005534	SAMEA3114187	ERS581063	ERX629085	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	93951	DE-050A	Human tissue sample from host DE-050
ERR674108	ERP005534	SAMEA3114188	ERS581064	ERX629086	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	107720	DE-051A	Human tissue sample from host DE-051
ERR674109	ERP005534	SAMEA3114189	ERS581065	ERX629087	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	134489	DE-052A	Human tissue sample from host DE-052
ERR674110	ERP005534	SAMEA3114190	ERS581066	ERX629088	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	548653	DE-053A	Human tissue sample from host DE-053
ERR674111	ERP005534	SAMEA3114191	ERS581067	ERX629089	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	109022	DE-054A	Human tissue sample from host DE-054
ERR674118	ERP005534	SAMEA3114198	ERS581074	ERX629096	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	363566	DE-062A	Human tissue sample from host DE-062
ERR674122	ERP005534	SAMEA3114202	ERS581078	ERX629100	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	158132	DE-069A	Human tissue sample from host DE-069
ERR674124	ERP005534	SAMEA3114204	ERS581080	ERX629102	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	123415	DE-004C	Human tissue sample from host DE-004
ERR674125	ERP005534	SAMEA3114205	ERS581081	ERX629103	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	124492	DE-008C	Human tissue sample from host DE-008
ERR674126	ERP005534	SAMEA3114206	ERS581082	ERX629104	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	117206	DE-009C	Human tissue sample from host DE-009
ERR674127	ERP005534	SAMEA3114207	ERS581083	ERX629105	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	147133	DE-011C	Human tissue sample from host DE-011
ERR674128	ERP005534	SAMEA3114208	ERS581084	ERX629106	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	142665	DE-013C	Human tissue sample from host DE-013
ERR674137	ERP005534	SAMEA3114217	ERS581093	ERX629115	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	158998	DE-029C	Human tissue sample from host DE-029
ERR674144	ERP005534	SAMEA3114224	ERS581100	ERX629122	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	118776	DE-038C	Human tissue sample from host DE-038
ERR674145	ERP005534	SAMEA3114225	ERS581101	ERX629123	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	93837	DE-039C	Human tissue sample from host DE-039
ERR674147	ERP005534	SAMEA3114227	ERS581103	ERX629125	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	79826	DE-041C	Human tissue sample from host DE-041
ERR674149	ERP005534	SAMEA3114229	ERS581105	ERX629127	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	138127	DE-043C	Human tissue sample from host DE-043
ERR674150	ERP005534	SAMEA3114230	ERS581106	ERX629128	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	147100	DE-044C	Human tissue sample from host DE-044
ERR674152	ERP005534	SAMEA3114232	ERS581108	ERX629130	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	117710	DE-046C	Human tissue sample from host DE-046
ERR674158	ERP005534	SAMEA3114238	ERS581114	ERX629136	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	124960	DE-053C	Human tissue sample from host DE-053
ERR674160	ERP005534	SAMEA3114240	ERS581116	ERX629138	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	215444	DE-056C	Human tissue sample from host DE-056
ERR674162	ERP005534	SAMEA3114242	ERS581118	ERX629140	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	201181	DE-058C	Human tissue sample from host DE-058
ERR674165	ERP005534	SAMEA3114245	ERS581121	ERX629143	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	446823	DE-061C	Human tissue sample from host DE-061
ERR674168	ERP005534	SAMEA3114248	ERS581124	ERX629146	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	379414	DE-066C	Human tissue sample from host DE-066
ERR674169	ERP005534	SAMEA3114249	ERS581125	ERX629147	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	145353	DE-068C	Human tissue sample from host DE-068
ERR475472	ERP005534	SAMEA2448336	ERS433380	ERX441303	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	110455	CCIS63525104ST	Human stool sample from host FR-051
ERR475474	ERP005534	SAMEA2448338	ERS433382	ERX441305	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	120882	CCIS11359688ST	Human stool sample from host FR-053
ERR475476	ERP005534	SAMEA2448340	ERS433384	ERX441307	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	216451	CCIS52699533ST	Human stool sample from host FR-060
ERR475478	ERP005534	SAMEA2448342	ERS433386	ERX441309	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	313848	CCIS59196468ST	Human stool sample from host FR-110
ERR475480	ERP005534	SAMEA2448344	ERS433388	ERX441311	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	92364	CCIS61937954ST	Human stool sample from host FR-115
ERR475482	ERP005534	SAMEA2448346	ERS433390	ERX441313	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	111076	CCIS29914246ST	Human stool sample from host FR-125
ERR475486	ERP005534	SAMEA2448350	ERS433394	ERX441317	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	83525	CCIS14154266ST	Human stool sample from host FR-142
ERR475489	ERP005534	SAMEA2448353	ERS433397	ERX441320	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	99921	CCIS25590600ST	Human stool sample from host FR-161
ERR475490	ERP005534	SAMEA2448354	ERS433398	ERX441321	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	116773	CCIS18114235ST	Human stool sample from host FR-162
ERR475495	ERP005534	SAMEA2448359	ERS433403	ERX441326	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	113483	CCIS44102178ST	Human stool sample from host FR-187
ERR475498	ERP005534	SAMEA2448362	ERS433406	ERX441329	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	889879	CCIS40782044ST	Human stool sample from host FR-196
ERR475500	ERP005534	SAMEA2448364	ERS433408	ERX441331	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	760950	CCIS45011002ST	Human stool sample from host FR-200
ERR475504	ERP005534	SAMEA2448368	ERS433412	ERX441335	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	925929	CCIS59523616ST	Human stool sample from host FR-213
ERR475505	ERP005534	SAMEA2448369	ERS433413	ERX441336	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	707319	CCIS57845035ST	Human stool sample from host FR-214
ERR475513	ERP005534	SAMEA2448377	ERS433421	ERX441344	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	692124	CCIS52838149ST	Human stool sample from host FR-281
ERR475514	ERP005534	SAMEA2448378	ERS433422	ERX441345	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	405390	CCIS67313812ST	Human stool sample from host FR-294
ERR475517	ERP005534	SAMEA2448381	ERS433425	ERX441348	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	238952	CCIS52003751ST	Human stool sample from host FR-305
ERR475525	ERP005534	SAMEA2448389	ERS433433	ERX441356	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	346495	CCIS30352914ST	Human stool sample from host FR-399
ERR475527	ERP005534	SAMEA2448391	ERS433435	ERX441358	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	561757	CCIS01762250ST	Human stool sample from host FR-414
ERR475530	ERP005534	SAMEA2448394	ERS433438	ERX441361	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	371606	CCIS09827091ST	Human stool sample from host FR-449
ERR475537	ERP005534	SAMEA2448401	ERS433445	ERX441368	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	640168	CCIS78802270ST	Human stool sample from host FR-496
ERR475540	ERP005534	SAMEA2448404	ERS433448	ERX441371	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	394425	CCIS17767448ST	Human stool sample from host FR-505
ERR475541	ERP005534	SAMEA2448405	ERS433449	ERX441372	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	440769	CCIS04466545ST	Human stool sample from host FR-506
ERR475545	ERP005534	SAMEA2448409	ERS433453	ERX441376	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	430463	CCIS46766181ST	Human stool sample from host FR-542
ERR475546	ERP005534	SAMEA2448410	ERS433454	ERX441377	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	420405	CCIS61308667ST	Human stool sample from host FR-548
ERR475550	ERP005534	SAMEA2448414	ERS433458	ERX441381	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	315750	CCIS98570909ST	Human stool sample from host FR-568
ERR475557	ERP005534	SAMEA2448421	ERS433465	ERX441388	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	449026	CCIS98688913ST	Human stool sample from host FR-654
ERR475562	ERP005534	SAMEA2448426	ERS433470	ERX441393	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	391101	CCIS27251656ST	Human stool sample from host FR-682
ERR475564	ERP005534	SAMEA2448428	ERS433472	ERX441395	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	328576	CCIS69329867ST	Human stool sample from host FR-696
ERR475566	ERP005534	SAMEA2448430	ERS433474	ERX441397	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	484767	CCIS78886337ST	Human stool sample from host FR-719
ERR475573	ERP005534	SAMEA2448437	ERS433481	ERX441404	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	394641	CCIS27658230ST	Human stool sample from host FR-734
ERR475575	ERP005534	SAMEA2448439	ERS433483	ERX441406	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	357113	CCIS63311334ST	Human stool sample from host FR-759
ERR475578	ERP005534	SAMEA2448442	ERS433486	ERX441409	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	387129	CCIS34607522ST	Human stool sample from host FR-770
ERR475579	ERP005534	SAMEA2448443	ERS433487	ERX441410	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	306581	CCIS88769190ST	Human stool sample from host FR-772
ERR475580	ERP005534	SAMEA2448444	ERS433488	ERX441411	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	303892	CCIS51416953ST	Human stool sample from host FR-780
ERR475581	ERP005534	SAMEA2448445	ERS433489	ERX441412	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	312544	CCIS36417975ST	Human stool sample from host FR-783
ERR475585	ERP005534	SAMEA2448449	ERS433493	ERX441416	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	324908	CCIS41129004ST	Human stool sample from host FR-812
ERR475587	ERP005534	SAMEA2448451	ERS433495	ERX441418	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	326352	CCIS23291274ST	Human stool sample from host FR-820
ERR475588	ERP005534	SAMEA2448452	ERS433496	ERX441419	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	414039	CCIS76410916ST	Human stool sample from host FR-824
ERR475589	ERP005534	SAMEA2448453	ERS433497	ERX441420	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	272364	CCIS78732358ST	Human stool sample from host FR-825
ERR475594	ERP005534	SAMEA2448458	ERS433502	ERX441425	PRJEB6070	9606	Homo sapiens	unspecified	AMPLICON	METAGENOMIC	299504	CCIS63014872ST	Human stool sample from host FR-830
