Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study
DRR280098,AMPLICON,450,32164200,PRJDB11246,SAMD00285793,MIMS.me.human-gut,18430157,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269681,Japan,Asia,Japan,Homo sapiens,Subject0867,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:18:00Z,1,SAMD00285793,Subject0867,DRP007554
DRR280099,AMPLICON,450,26273250,PRJDB11246,SAMD00285794,MIMS.me.human-gut,14422672,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269682,Japan,Asia,Japan,Homo sapiens,Subject0868,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:04:00Z,1,SAMD00285794,Subject0868,DRP007554
DRR280100,AMPLICON,450,36261450,PRJDB11246,SAMD00285795,MIMS.me.human-gut,20578354,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269683,Japan,Asia,Japan,Homo sapiens,Subject0869,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:11:00Z,1,SAMD00285795,Subject0869,DRP007554
DRR280101,AMPLICON,450,28474650,PRJDB11246,SAMD00285796,MIMS.me.human-gut,15933694,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269684,Japan,Asia,Japan,Homo sapiens,Subject0870,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00285796,Subject0870,DRP007554
DRR280102,AMPLICON,450,25193250,PRJDB11246,SAMD00285797,MIMS.me.human-gut,14702655,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX269685,Japan,Asia,Japan,Homo sapiens,Subject0871,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00285797,Subject0871,DRP007554
DRR280103,AMPLICON,450,27677700,PRJDB11246,SAMD00285798,MIMS.me.human-gut,16430079,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269686,Japan,Asia,Japan,Homo sapiens,Subject0872,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:11:00Z,1,SAMD00285798,Subject0872,DRP007554
DRR280104,AMPLICON,450,21691800,PRJDB11246,SAMD00285799,MIMS.me.human-gut,11715726,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269687,Japan,Asia,Japan,Homo sapiens,Subject0873,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00285799,Subject0873,DRP007554
DRR280105,AMPLICON,450,33606000,PRJDB11246,SAMD00285800,MIMS.me.human-gut,19152398,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269688,Japan,Asia,Japan,Homo sapiens,Subject0874,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:05:00Z,1,SAMD00285800,Subject0874,DRP007554
DRR280106,AMPLICON,450,23547150,PRJDB11246,SAMD00285801,MIMS.me.human-gut,13990438,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269689,Japan,Asia,Japan,Homo sapiens,Subject0875,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:11:00Z,1,SAMD00285801,Subject0875,DRP007554
DRR280107,AMPLICON,450,22412700,PRJDB11246,SAMD00285802,MIMS.me.human-gut,12330815,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269690,Japan,Asia,Japan,Homo sapiens,Subject0876,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00285802,Subject0876,DRP007554
DRR280108,AMPLICON,450,28556550,PRJDB11246,SAMD00285803,MIMS.me.human-gut,16607284,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269691,Japan,Asia,Japan,Homo sapiens,Subject0877,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:35:00Z,1,SAMD00285803,Subject0877,DRP007554
DRR280109,AMPLICON,450,23865300,PRJDB11246,SAMD00285804,MIMS.me.human-gut,12342074,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269692,Japan,Asia,Japan,Homo sapiens,Subject0878,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00285804,Subject0878,DRP007554
DRR280110,AMPLICON,450,24976800,PRJDB11246,SAMD00285805,MIMS.me.human-gut,14331416,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX269693,Japan,Asia,Japan,Homo sapiens,Subject0879,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:26:00Z,1,SAMD00285805,Subject0879,DRP007554
DRR280111,AMPLICON,450,20296800,PRJDB11246,SAMD00285806,MIMS.me.human-gut,10761596,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269694,Japan,Asia,Japan,Homo sapiens,Subject0880,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00285806,Subject0880,DRP007554
DRR280112,AMPLICON,450,17962200,PRJDB11246,SAMD00285807,MIMS.me.human-gut,9358784,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269695,Japan,Asia,Japan,Homo sapiens,Subject0881,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00285807,Subject0881,DRP007554
DRR280113,AMPLICON,450,30590100,PRJDB11246,SAMD00285808,MIMS.me.human-gut,17424430,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269696,Japan,Asia,Japan,Homo sapiens,Subject0882,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00285808,Subject0882,DRP007554
DRR280114,AMPLICON,450,27647100,PRJDB11246,SAMD00285809,MIMS.me.human-gut,15546319,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269697,Japan,Asia,Japan,Homo sapiens,Subject0883,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:01:00Z,1,SAMD00285809,Subject0883,DRP007554
DRR280115,AMPLICON,450,18222300,PRJDB11246,SAMD00285810,MIMS.me.human-gut,9505794,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269698,Japan,Asia,Japan,Homo sapiens,Subject0884,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:08:00Z,1,SAMD00285810,Subject0884,DRP007554
DRR280116,AMPLICON,450,26133300,PRJDB11246,SAMD00285811,MIMS.me.human-gut,14481114,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269699,Japan,Asia,Japan,Homo sapiens,Subject0885,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:04:00Z,1,SAMD00285811,Subject0885,DRP007554
DRR280117,AMPLICON,450,32685750,PRJDB11246,SAMD00285812,MIMS.me.human-gut,18429580,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269700,Japan,Asia,Japan,Homo sapiens,Subject0886,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:53:00Z,1,SAMD00285812,Subject0886,DRP007554
DRR280118,AMPLICON,450,31972050,PRJDB11246,SAMD00285813,MIMS.me.human-gut,18701636,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269701,Japan,Asia,Japan,Homo sapiens,Subject0887,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00285813,Subject0887,DRP007554
DRR280119,AMPLICON,450,24403950,PRJDB11246,SAMD00285814,MIMS.me.human-gut,13460206,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269702,Japan,Asia,Japan,Homo sapiens,Subject0888,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00285814,Subject0888,DRP007554
DRR280120,AMPLICON,450,24033150,PRJDB11246,SAMD00285815,MIMS.me.human-gut,13768120,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269703,Japan,Asia,Japan,Homo sapiens,Subject0889,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:16:00Z,1,SAMD00285815,Subject0889,DRP007554
DRR280121,AMPLICON,450,24950700,PRJDB11246,SAMD00285816,MIMS.me.human-gut,14192094,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269704,Japan,Asia,Japan,Homo sapiens,Subject0890,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:27:00Z,1,SAMD00285816,Subject0890,DRP007554
DRR280122,AMPLICON,450,19167750,PRJDB11246,SAMD00285817,MIMS.me.human-gut,11040317,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269705,Japan,Asia,Japan,Homo sapiens,Subject0891,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:30:00Z,1,SAMD00285817,Subject0891,DRP007554
DRR280123,AMPLICON,450,33239250,PRJDB11246,SAMD00285818,MIMS.me.human-gut,19762657,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269706,Japan,Asia,Japan,Homo sapiens,Subject0892,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:59:00Z,1,SAMD00285818,Subject0892,DRP007554
DRR280124,AMPLICON,450,25246350,PRJDB11246,SAMD00285819,MIMS.me.human-gut,14598450,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269707,Japan,Asia,Japan,Homo sapiens,Subject0893,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:04:00Z,1,SAMD00285819,Subject0893,DRP007554
DRR280125,AMPLICON,450,29469150,PRJDB11246,SAMD00285820,MIMS.me.human-gut,19039194,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX269708,Japan,Asia,Japan,Homo sapiens,Subject0894,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:35:00Z,1,SAMD00285820,Subject0894,DRP007554
DRR280126,AMPLICON,450,23221800,PRJDB11246,SAMD00285821,MIMS.me.human-gut,14376762,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269709,Japan,Asia,Japan,Homo sapiens,Subject0895,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00285821,Subject0895,DRP007554
DRR280127,AMPLICON,450,20687400,PRJDB11246,SAMD00285822,MIMS.me.human-gut,10619120,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269710,Japan,Asia,Japan,Homo sapiens,Subject0896,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:53:00Z,1,SAMD00285822,Subject0896,DRP007554
DRR280128,AMPLICON,450,20817450,PRJDB11246,SAMD00285823,MIMS.me.human-gut,12335368,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269711,Japan,Asia,Japan,Homo sapiens,Subject0897,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00285823,Subject0897,DRP007554
DRR280129,AMPLICON,450,18658350,PRJDB11246,SAMD00285824,MIMS.me.human-gut,11290827,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269712,Japan,Asia,Japan,Homo sapiens,Subject0898,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:25:00Z,1,SAMD00285824,Subject0898,DRP007554
DRR280130,AMPLICON,450,30370050,PRJDB11246,SAMD00285825,MIMS.me.human-gut,16206361,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269713,Japan,Asia,Japan,Homo sapiens,Subject0899,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:11:00Z,1,SAMD00285825,Subject0899,DRP007554
DRR280131,AMPLICON,450,24385050,PRJDB11246,SAMD00285826,MIMS.me.human-gut,12810621,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX269714,Japan,Asia,Japan,Homo sapiens,Subject0900,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:16:00Z,1,SAMD00285826,Subject0900,DRP007554
DRR280132,AMPLICON,450,17091450,PRJDB11246,SAMD00285827,MIMS.me.human-gut,8529243,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269715,Japan,Asia,Japan,Homo sapiens,Subject0901,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:04:00Z,1,SAMD00285827,Subject0901,DRP007554
DRR280133,AMPLICON,450,17904150,PRJDB11246,SAMD00285828,MIMS.me.human-gut,9236142,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269716,Japan,Asia,Japan,Homo sapiens,Subject0902,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:53:00Z,1,SAMD00285828,Subject0902,DRP007554
