Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id
ERR4796103,AMPLICON,589,53448192,PRJEB26531,SAMEA7529517,29846814,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670346,SAMEA7529517,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529517,Pateint_72,metagenome,ERP108523,Pateint_72
ERR4796104,AMPLICON,598,40598674,PRJEB26531,SAMEA7529518,22709300,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670347,SAMEA7529518,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529518,Pateint_73,metagenome,ERP108523,Pateint_73
ERR4796105,AMPLICON,598,47587637,PRJEB26531,SAMEA7529519,26517892,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670348,SAMEA7529519,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529519,Pateint_74,metagenome,ERP108523,Pateint_74
ERR4796106,AMPLICON,600,98323483,PRJEB26531,SAMEA7529520,64966960,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670349,SAMEA7529520,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529520,ICI_1,metagenome,ERP108523,ICI_1
ERR4796107,AMPLICON,600,81786256,PRJEB26531,SAMEA7529521,54188055,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670350,SAMEA7529521,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-11-16T16:03:00Z,1,SAMEA7529521,ICI_2,metagenome,ERP108523,ICI_2
ERR4796108,AMPLICON,595,82018289,PRJEB26531,SAMEA7529522,54401841,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670351,SAMEA7529522,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529522,ICI_3,metagenome,ERP108523,ICI_3
ERR4796109,AMPLICON,591,78188851,PRJEB26531,SAMEA7529523,52860375,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670352,SAMEA7529523,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529523,ICI_4,metagenome,ERP108523,ICI_4
ERR4796110,AMPLICON,599,94076791,PRJEB26531,SAMEA7529524,63679488,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670353,SAMEA7529524,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529524,ICI_5,metagenome,ERP108523,ICI_5
ERR4796111,AMPLICON,598,100285818,PRJEB26531,SAMEA7529525,67410267,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670354,SAMEA7529525,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529525,ICI_6,metagenome,ERP108523,ICI_6
ERR4796112,AMPLICON,600,90000502,PRJEB26531,SAMEA7529526,59555017,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670355,SAMEA7529526,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529526,ICI_7,metagenome,ERP108523,ICI_7
ERR4796113,AMPLICON,599,84248624,PRJEB26531,SAMEA7529527,55868739,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670356,SAMEA7529527,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529527,ICI_8,metagenome,ERP108523,ICI_8
ERR4796114,AMPLICON,599,92038292,PRJEB26531,SAMEA7529528,62237129,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670357,SAMEA7529528,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529528,ICI_9,metagenome,ERP108523,ICI_9
ERR4796115,AMPLICON,600,89384618,PRJEB26531,SAMEA7529529,59828779,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670358,SAMEA7529529,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:53:00Z,1,SAMEA7529529,ICI_10,metagenome,ERP108523,ICI_10
ERR4796116,AMPLICON,594,99278254,PRJEB26531,SAMEA7529530,65974373,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670359,SAMEA7529530,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529530,ICI_11,metagenome,ERP108523,ICI_11
ERR4796117,AMPLICON,600,85428353,PRJEB26531,SAMEA7529531,56465321,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670360,SAMEA7529531,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529531,ICI_12,metagenome,ERP108523,ICI_12
ERR4796118,AMPLICON,598,109605002,PRJEB26531,SAMEA7529532,71908618,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670361,SAMEA7529532,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529532,ICI_13,metagenome,ERP108523,ICI_13
ERR4796119,AMPLICON,601,90895811,PRJEB26531,SAMEA7529533,60884739,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670362,SAMEA7529533,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529533,ICI_14,metagenome,ERP108523,ICI_14
ERR4796120,AMPLICON,583,98215831,PRJEB26531,SAMEA7529534,65164677,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670363,SAMEA7529534,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529534,ICI_15,metagenome,ERP108523,ICI_15
ERR4796121,AMPLICON,598,81065595,PRJEB26531,SAMEA7529535,53836111,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670364,SAMEA7529535,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529535,ICI_16,metagenome,ERP108523,ICI_16
ERR4796122,AMPLICON,600,101090742,PRJEB26531,SAMEA7529536,68074149,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670365,SAMEA7529536,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529536,ICI_17,metagenome,ERP108523,ICI_17
ERR4796123,AMPLICON,599,90353611,PRJEB26531,SAMEA7529537,62085969,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670366,SAMEA7529537,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:53:00Z,1,SAMEA7529537,ICI_18,metagenome,ERP108523,ICI_18
ERR4796124,AMPLICON,510,96403948,PRJEB26531,SAMEA7529538,62457389,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670367,SAMEA7529538,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529538,ICI_19,metagenome,ERP108523,ICI_19
ERR4796125,AMPLICON,594,87622381,PRJEB26531,SAMEA7529539,58524235,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670368,SAMEA7529539,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529539,ICI_20,metagenome,ERP108523,ICI_20
ERR4796126,AMPLICON,599,77517515,PRJEB26531,SAMEA7529540,52647614,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670369,SAMEA7529540,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529540,ICI_21,metagenome,ERP108523,ICI_21
ERR4796127,AMPLICON,601,86193761,PRJEB26531,SAMEA7529541,57467178,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670370,SAMEA7529541,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529541,ICI_22,metagenome,ERP108523,ICI_22
ERR4796128,RNA-Seq,302,6507942054,PRJEB26531,SAMEA7529542,2590777249,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670371,SAMEA7529542,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T20:37:00Z,1,SAMEA7529542,Inte_K57_aPD1_1,Mus musculus,ERP108523,Inte_K57_aPD1_1
ERR4796129,RNA-Seq,302,7298483830,PRJEB26531,SAMEA7529543,2882534038,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670372,SAMEA7529543,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:51:00Z,1,SAMEA7529543,Inte_K57_aPD1_2,Mus musculus,ERP108523,Inte_K57_aPD1_2
ERR4796130,RNA-Seq,302,7504345754,PRJEB26531,SAMEA7529544,2985238560,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670373,SAMEA7529544,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:58:00Z,1,SAMEA7529544,Inte_K57_aPD1_3,Mus musculus,ERP108523,Inte_K57_aPD1_3
ERR4796131,RNA-Seq,302,6590816290,PRJEB26531,SAMEA7529545,2651298763,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670374,SAMEA7529545,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T19:33:00Z,1,SAMEA7529545,Inte_K57_aPD1_4,Mus musculus,ERP108523,Inte_K57_aPD1_4
ERR4796132,RNA-Seq,302,6968408702,PRJEB26531,SAMEA7529546,2744804354,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670375,SAMEA7529546,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T20:17:00Z,1,SAMEA7529546,Inte_K57_aPD1_5,Mus musculus,ERP108523,Inte_K57_aPD1_5
ERR4796133,RNA-Seq,302,7049559726,PRJEB26531,SAMEA7529547,2854853205,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670376,SAMEA7529547,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T21:52:00Z,1,SAMEA7529547,Inte_B06_aPD1_1,Mus musculus,ERP108523,Inte_B06_aPD1_1
ERR4796134,RNA-Seq,302,6244839050,PRJEB26531,SAMEA7529548,2505062844,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670377,SAMEA7529548,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T20:31:00Z,1,SAMEA7529548,Inte_B06_aPD1_2,Mus musculus,ERP108523,Inte_B06_aPD1_2
ERR4796135,RNA-Seq,302,6290145090,PRJEB26531,SAMEA7529549,2540131215,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670378,SAMEA7529549,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T20:37:00Z,1,SAMEA7529549,Inte_B06_aPD1_3,Mus musculus,ERP108523,Inte_B06_aPD1_3
ERR4796136,RNA-Seq,302,6550748440,PRJEB26531,SAMEA7529550,2679718523,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670379,SAMEA7529550,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T20:24:00Z,1,SAMEA7529550,Inte_B06_aPD1_4,Mus musculus,ERP108523,Inte_B06_aPD1_4
ERR4796137,RNA-Seq,302,6570351260,PRJEB26531,SAMEA7529551,2653605678,"SEOUL NATIONAL UNIVERSITY, KOREA",house mouse,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670380,SAMEA7529551,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 4000,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T20:36:00Z,1,SAMEA7529551,Inte_B06_aPD1_5,Mus musculus,ERP108523,Inte_B06_aPD1_5
ERR4796138,WGS,302,3467714094,PRJEB26531,SAMEA7529552,1489741643,"SEOUL NATIONAL UNIVERSITY, KOREA",B.bifidum,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670381,SAMEA7529552,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Bifidobacterium bifidum,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T09:53:00Z,1,SAMEA7529552,B.bif_B06_DNA,Bifidobacterium bifidum,ERP108523,B.bif_B06_DNA
ERR4796139,WGS,302,2851643456,PRJEB26531,SAMEA7529553,1218145321,"SEOUL NATIONAL UNIVERSITY, KOREA",B.bifidum,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670382,SAMEA7529553,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Bifidobacterium bifidum,ILLUMINA,2020-11-09T00:00:00Z,2020-12-30T19:52:00Z,1,SAMEA7529553,B.bif_K57_DNA,Bifidobacterium bifidum,ERP108523,B.bif_K57_DNA
ERR4796140,WGS,302,2749350318,PRJEB26531,SAMEA7529554,1188423631,"SEOUL NATIONAL UNIVERSITY, KOREA",B.bifidum,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670383,SAMEA7529554,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Bifidobacterium bifidum,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T09:51:00Z,1,SAMEA7529554,B.bif_K18_DNA,Bifidobacterium bifidum,ERP108523,B.bif_K18_DNA
ERR4796141,WGS,302,3058122366,PRJEB26531,SAMEA7529555,1321433892,"SEOUL NATIONAL UNIVERSITY, KOREA",B.bifidum,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670384,SAMEA7529555,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Bifidobacterium bifidum,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T10:04:00Z,1,SAMEA7529555,B.bif_R71_DNA,Bifidobacterium bifidum,ERP108523,B.bif_R71_DNA
ERR4796142,RNA-Seq,202,2333214938,PRJEB26531,SAMEA7529556,1316919111,"SEOUL NATIONAL UNIVERSITY, KOREA",B.bifidum,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:51Z,ERX4670385,SAMEA7529556,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:51Z,public,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,TRANSCRIPTOMIC,Bifidobacterium bifidum,ILLUMINA,2020-11-09T00:00:00Z,2020-11-16T17:48:00Z,1,SAMEA7529556,B.bif_B06_RNA,Bifidobacterium bifidum,ERP108523,B.bif_B06_RNA
