Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,SRA Study,create_date,version
SRR6498280,AMPLICON,502,25697380,PRJNA430990,SAMN08381583,Metagenome or environmental,16165181,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587075,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P109,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P109,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498281,AMPLICON,463,27244795,PRJNA430990,SAMN08381382,Metagenome or environmental,18464358,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587074,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC102,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC102,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498282,AMPLICON,502,27726966,PRJNA430990,SAMN08381381,Metagenome or environmental,17284725,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587073,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC100,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC100,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498283,AMPLICON,502,36315684,PRJNA430990,SAMN08381460,Metagenome or environmental,25374292,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587072,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N114,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N114,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498284,AMPLICON,502,25339956,PRJNA430990,SAMN08381522,Metagenome or environmental,15715658,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587071,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P005,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P005,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498285,AMPLICON,502,24764664,PRJNA430990,SAMN08381521,Metagenome or environmental,15339860,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587070,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P004,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P004,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498286,AMPLICON,502,21452468,PRJNA430990,SAMN08381518,Metagenome or environmental,13324252,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587069,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P001,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P001,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498287,AMPLICON,502,42822106,PRJNA430990,SAMN08381517,Metagenome or environmental,26654456,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587068,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N255,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N255,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498288,AMPLICON,502,36580740,PRJNA430990,SAMN08381520,Metagenome or environmental,22623497,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587067,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P003,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P003,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498289,AMPLICON,502,33294146,PRJNA430990,SAMN08381519,Metagenome or environmental,20334259,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587066,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P002,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P002,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498290,AMPLICON,502,61050228,PRJNA430990,SAMN08381514,Metagenome or environmental,37818844,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587065,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N240,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N240,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498291,AMPLICON,502,57102500,PRJNA430990,SAMN08381513,Metagenome or environmental,36194442,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587064,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N239,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N239,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498292,AMPLICON,502,50710032,PRJNA430990,SAMN08381516,Metagenome or environmental,31727292,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587063,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N251,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N251,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498293,AMPLICON,502,50966554,PRJNA430990,SAMN08381515,Metagenome or environmental,32422584,NATIONAL CHIAO TUNG UNIVERSITY,2016-06-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587062,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N247,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N247,stool,SRP131074,2018-01-23T18:41:00Z,1
SRR6498294,AMPLICON,502,40402968,PRJNA430990,SAMN08381447,Metagenome or environmental,24618333,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587061,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N098,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N098,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498295,AMPLICON,502,31997480,PRJNA430990,SAMN08381448,Metagenome or environmental,19897172,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587060,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N099,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N099,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498296,AMPLICON,502,36220304,PRJNA430990,SAMN08381449,Metagenome or environmental,22244702,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587059,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N100,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N100,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498297,AMPLICON,502,33517034,PRJNA430990,SAMN08381450,Metagenome or environmental,20877772,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587058,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N101,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N101,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498298,AMPLICON,502,28988994,PRJNA430990,SAMN08381443,Metagenome or environmental,17788858,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587057,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N088,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N088,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498299,AMPLICON,502,35526038,PRJNA430990,SAMN08381444,Metagenome or environmental,21914860,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587056,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N090,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N090,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498300,AMPLICON,502,28760082,PRJNA430990,SAMN08381623,Metagenome or environmental,17706192,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587055,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P171,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P171,stool,SRP131074,2018-01-23T18:40:00Z,1
SRR6498301,AMPLICON,502,38221778,PRJNA430990,SAMN08381446,Metagenome or environmental,23264765,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587054,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N097,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N097,stool,SRP131074,2018-01-23T18:40:00Z,1
