Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_name,Instrument,LibraryLayout,LibrarySelection,LibrarySource,local_environmental_context,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id,ENA_first_public,ENA_last_update,external_id,INSDC_first_public,INSDC_last_update,INSDC_status
ERR11871081,WGS,300,2101143300,PRJEB65297,SAMEA114293285,feces,650735321,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268533,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293285,HC286,human gut metagenome,ERP150421,HC286,,,,,,
ERR11871098,WGS,300,2278410000,PRJEB65297,SAMEA114293286,feces,703165747,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11268543,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293286,HC288,human gut metagenome,ERP150421,HC288,,,,,,
ERR11871108,WGS,300,2247262800,PRJEB65297,SAMEA114293287,feces,688587136,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268550,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293287,HC289,human gut metagenome,ERP150421,HC289,,,,,,
ERR11871110,WGS,300,2166322500,PRJEB65297,SAMEA114293288,feces,668251742,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268552,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293288,HC290,human gut metagenome,ERP150421,HC290,,,,,,
ERR11866080,WGS,299,13453955301,PRJEB65297,SAMEA114293156,feces,4395195953,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-21,2023-08-21,feces,ERX11264198,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:42:00Z,1,SAMEA114293156,CKD050,human gut metagenome,ERP150421,CKD050,,,,,,
ERR11866099,WGS,299,17250213085,PRJEB65297,SAMEA114293157,feces,5599805124,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264217,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-10-05T22:19:00Z,1,SAMEA114293157,CKD052,human gut metagenome,ERP150421,CKD052,,,,,,
ERR11866124,WGS,299,14470682514,PRJEB65297,SAMEA114293158,feces,4762925872,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-21,2023-08-21,feces,ERX11264242,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:49:00Z,1,SAMEA114293158,CKD053,human gut metagenome,ERP150421,CKD053,,,,,,
ERR11866154,WGS,299,13980300935,PRJEB65297,SAMEA114293159,feces,4580792256,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-21,2023-08-21,feces,ERX11264272,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:49:00Z,1,SAMEA114293159,CKD054,human gut metagenome,ERP150421,CKD054,,,,,,
ERR11866174,WGS,299,12733092895,PRJEB65297,SAMEA114293160,feces,4187036267,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-21,2023-08-21,feces,ERX11264292,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:52:00Z,1,SAMEA114293160,CKD059,human gut metagenome,ERP150421,CKD059,,,,,,
ERR11866181,WGS,300,2812217700,PRJEB65297,SAMEA114293135,feces,892585022,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-21,2023-08-21,feces,ERX11264299,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:51:00Z,1,SAMEA114293135,CKD005,human gut metagenome,ERP150421,CKD005,,,,,,
ERR11866203,WGS,299,13886009957,PRJEB65297,SAMEA114293161,feces,4534314484,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264321,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T03:03:00Z,1,SAMEA114293161,CKD064,human gut metagenome,ERP150421,CKD064,,,,,,
ERR11866229,WGS,299,13881019701,PRJEB65297,SAMEA114293162,feces,4533990348,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264347,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:37:00Z,1,SAMEA114293162,CKD065,human gut metagenome,ERP150421,CKD065,,,,,,
ERR11866252,WGS,299,13728563953,PRJEB65297,SAMEA114293163,feces,4503886728,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-21,2023-08-21,feces,ERX11264370,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:58:00Z,1,SAMEA114293163,CKD066,human gut metagenome,ERP150421,CKD066,,,,,,
ERR11866308,WGS,299,13863932196,PRJEB65297,SAMEA114293164,feces,4561736139,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264426,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-10-05T21:52:00Z,1,SAMEA114293164,CKD069,human gut metagenome,ERP150421,CKD069,,,,,,
ERR11866314,WGS,300,2509242900,PRJEB65297,SAMEA114293136,feces,794368062,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-21,2023-08-21,feces,ERX11264432,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:38:00Z,1,SAMEA114293136,CKD006,human gut metagenome,ERP150421,CKD006,,,,,,
ERR11866330,WGS,298,10076266101,PRJEB65297,SAMEA114293165,feces,3280422901,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-21,2023-08-21,feces,ERX11264448,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:52:00Z,1,SAMEA114293165,CKD073,human gut metagenome,ERP150421,CKD073,,,,,,
ERR11866352,WGS,299,13482127852,PRJEB65297,SAMEA114293166,feces,4533653566,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264470,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:50:00Z,1,SAMEA114293166,CKD074,human gut metagenome,ERP150421,CKD074,,,,,,
ERR11866370,WGS,299,13526617258,PRJEB65297,SAMEA114293167,feces,4500244026,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-21,2023-08-21,feces,ERX11264488,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:47:00Z,1,SAMEA114293167,CKD076,human gut metagenome,ERP150421,CKD076,,,,,,
ERR11866385,WGS,299,13017870468,PRJEB65297,SAMEA114293168,feces,4230303582,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-21,2023-08-21,feces,ERX11264503,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:40:00Z,1,SAMEA114293168,CKD079,human gut metagenome,ERP150421,CKD079,,,,,,
ERR11866436,WGS,299,16705278611,PRJEB65297,SAMEA114293169,feces,5427424554,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-21,2023-08-21,feces,ERX11264554,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-10-05T21:54:00Z,1,SAMEA114293169,CKD080,human gut metagenome,ERP150421,CKD080,,,,,,
ERR11866482,WGS,299,12823629593,PRJEB65297,SAMEA114293171,feces,4187410600,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-21,2023-08-21,feces,ERX11264600,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T03:00:00Z,1,SAMEA114293171,CKD087,human gut metagenome,ERP150421,CKD087,,,,,,
ERR11866502,WGS,299,13014129894,PRJEB65297,SAMEA114293172,feces,4342391308,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264620,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:41:00Z,1,SAMEA114293172,CKD088,human gut metagenome,ERP150421,CKD088,,,,,,
ERR11866506,WGS,300,2899458300,PRJEB65297,SAMEA114293138,feces,918333770,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-21,2023-08-21,feces,ERX11264624,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:33:00Z,1,SAMEA114293138,CKD008,human gut metagenome,ERP150421,CKD008,,,,,,
ERR11866526,WGS,299,12902248755,PRJEB65297,SAMEA114293173,feces,4143553376,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264644,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:48:00Z,1,SAMEA114293173,CKD090,human gut metagenome,ERP150421,CKD090,,,,,,
ERR11866549,WGS,299,12879467812,PRJEB65297,SAMEA114293174,feces,4185683274,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264667,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:44:00Z,1,SAMEA114293174,CKD091,human gut metagenome,ERP150421,CKD091,,,,,,
ERR11866568,WGS,299,13472093284,PRJEB65297,SAMEA114293175,feces,4375934077,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-21,2023-08-21,feces,ERX11264686,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:57:00Z,1,SAMEA114293175,CKD092,human gut metagenome,ERP150421,CKD092,,,,,,
ERR11866587,WGS,299,13647663378,PRJEB65297,SAMEA114293176,feces,4406164589,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264705,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:43:00Z,1,SAMEA114293176,CKD099,human gut metagenome,ERP150421,CKD099,,,,,,
ERR11866593,WGS,300,2628039900,PRJEB65297,SAMEA114293139,feces,828113534,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264711,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-29T02:38:00Z,1,SAMEA114293139,CKD009,human gut metagenome,ERP150421,CKD009,,,,,,
ERR11866625,WGS,299,13990863031,PRJEB65297,SAMEA114293177,feces,4597509254,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264743,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-24T00:00:00Z,2023-09-30T03:26:00Z,1,SAMEA114293177,CKD100,human gut metagenome,ERP150421,CKD100,,,,,,
ERR11866391,WGS,300,2773191900,PRJEB65297,SAMEA114293137,feces,878965508,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-21,2023-08-21,feces,ERX11264509,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-25T00:00:00Z,2023-09-28T08:40:00Z,1,SAMEA114293137,CKD007,human gut metagenome,ERP150421,CKD007,,,,,,
ERR11866465,WGS,299,12858664654,PRJEB65297,SAMEA114293170,feces,4172104436,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-21,2023-08-21,feces,ERX11264583,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-09-25T00:00:00Z,2023-09-28T08:51:00Z,1,SAMEA114293170,CKD081,human gut metagenome,ERP150421,CKD081,,,,,,
